사업장명,소재지전체주소,Latitude,Longitude
키스노래연습장,대구광역시 달서구 호산동 382-4번지 2층,35.8503814,128.4856169
오빠노래연습장,대구광역시 달서구 호산동 382-5번지 (2층),35.8502706,128.4856118
청노래연습장,대구광역시 달서구 죽전동 410-2번지 (지상2층),35.8511565,128.5342665
연노래연습장,대구광역시 달서구 송현동 798-244번지 (지하1층),35.8248289,128.5468716
텐텐동전노래연습장,대구광역시 달서구 상인동 1514번지 (지상2층),35.8173685,128.5403268
쉬리노래연습장,대구광역시 달서구 본리동 399-2번지 (지상3층),35.8403145,128.5365073
땡큐동전노래연습장,대구광역시 달서구 파호동 82-31번지 (지하1층),35.852234,128.4774288
참소리노래연습장,대구광역시 달서구 이곡동 1231-3번지 (지하1층),35.8571023,128.5096239
곰노래연습장,대구광역시 달서구 성당동 459-5번지 (지하1층),35.841457,128.5562178
제네스노래연습장,대구광역시 달서구 송현동 798-281번지 (1층),35.8246382,128.548381
특급노래연습장,대구광역시 달서구 용산동 614번지 (지상1층),35.8534006,128.523466
퀸노래연습장,대구광역시 달서구 송현동 158-2번지 (2층),35.8336114,128.55261
태광노래연습장,대구광역시 달서구 이곡동 1213-1번지 (2층),35.8535967,128.5047718
비이더보이스(Be THE VOICE)동전노래연습장,대구광역시 달서구 신당동 1721-13번지 (지하1층),35.8558134,128.4936559
샤모니노래연습장,대구광역시 달서구 호산동 361-7번지 2층,35.8509781,128.4856127
조은노래연습장,대구광역시 달서구 두류동 491-1번지 (지하1층),35.8550637,128.5530035
킹노래연습장,대구광역시 달서구 죽전동 256-1번지 지하1층,35.8535428,128.537605
세븐노래연습장,대구광역시 달서구 이곡동 1231-5번지 (지하1층),35.857109,128.5099628
얼짱노래연습장,대구광역시 달서구 용산동 465-1번지 (지하1층),35.8582372,128.5213697
칼라,대구광역시 달서구 상인동 1332-153번지 (지하1층),35.80974,128.5404599
특급노래연습장,대구광역시 달서구 상인동 1332-135번지 (지하1층),35.8088392,128.546908
심플노래연습장,대구광역시 달서구 성당동 263-2번지 (지하1층),35.8374729,128.5546912
쌈바노래연습장,대구광역시 달서구 용산동 933-2번지 (지상2층),35.8576706,128.5311624
열린노래연습장,대구광역시 달서구 두류동 146-7번지 (지하1층),35.8554,128.5603707
친구,대구광역시 달서구 감삼동 168-35번지 (지하1층),35.8475567,128.5384934
클릭노래연습장,대구광역시 달서구 진천동 809-115번지 (지상3층),35.8087561,128.525948
모노노래연습장,대구광역시 달서구 두류동 100-10번지 (지하1층),35.8597978,128.564557
벽계수노래연습장,대구광역시 달서구 도원동 1432-5번지 (지하1층),35.8072337,128.5347467
당신노래연습장,대구광역시 달서구 본리동 83-6번지 (지하1층),35.8414454,128.5383657
가람노래연습장,대구광역시 달서구 상인동 1332-109번지 (지하1층),35.8087914,128.5433525
뮤즈노래연습장,대구광역시 달서구 파호동 82-32번지 (지하1층),35.852219,128.4775849
왕실 노래연습장,대구광역시 달서구 이곡동 531-3번지 (지하1층),35.8532028,128.5031035
달빛노래연습장,대구광역시 달서구 송현동 189-9번지 (지하1층),35.8321535,128.5523088
아리랑노래연습장,대구광역시 달서구 용산동 930-14번지 (지하1층),35.8578077,128.5303352
한마당노래연습장,대구광역시 달서구 송현동 1948-23번지 (지하1층),35.8226531,128.5474842
한바탕노래연습장,대구광역시 달서구 송현동 59-12번지 (지하1층),35.8363925,128.552678
Mo(모)동전노래연습장,대구광역시 달서구 호산동 361번지 (지하1층),35.851737,128.4856174
길조노래연습장,대구광역시 달서구 본동 1135번지 (2층),35.8333482,128.537503
우리노래연습장,대구광역시 달서구 송현동 1919번지 (2층),35.825935,128.5470397
티타이(THU TAY)노래연습장,대구광역시 달서구 신당동 1790-6번지 (지하1층),35.8553848,128.4933322
만석노래연습장,대구광역시 달서구 이곡동 918-10번지 (지하1층),35.8516698,128.5047865
마운틴노래연습장,대구광역시 달서구 상인동 1514번지 (지하1층),35.8173685,128.5403268
채널VJ노래연습장,대구광역시 달서구 상인동 1529-3번지 2층,35.8142492,128.5458784
퀸노래연습장,대구광역시 달서구 송현동 139-19번지 (지하1층),35.8338951,128.554021
타임노래연습장,대구광역시 달서구 상인동 1514번지 동방상가106/3 (지하1층),35.8170523,128.5406463
풀노래연습장,대구광역시 달서구 송현동 1958-9번지 (지하1층),35.8222512,128.5525756
뽀뽀노래연습장,대구광역시 달서구 이곡동 1000-339번지 (2층),35.8497179,128.5076725
퀸노래연습장,대구광역시 달서구 신당동 1818-3번지 (지하1층),35.8535076,128.493284
애플,대구광역시 달서구 본리동 440-1번지 (지상3층),35.8416362,128.5337897
O.K(오케이)노래연습장,대구광역시 달서구 상인동 1177-9번지 (지하1층),35.809377,128.5471806
에이스노래연습장,대구광역시 달서구 도원동 1433-4번지 (지상2층),35.8075822,128.5346118
비비(BB)노래연습장,대구광역시 달서구 장기동 550-12번지 (2층),35.842181,128.5344941
쿵쿵따노래연습장,대구광역시 달서구 두류동 77-138번지 (지하1층),35.8608536,128.5683103
세븐노래연습장,대구광역시 달서구 감삼동 106-3번지 (지하1층),35.8537192,128.5480287
라이브노래연습장,대구광역시 달서구 상인동 1572-1번지 (지하1층),35.8104475,128.5468483
황진이 노래연습장,대구광역시 달서구 도원동 1436-5번지 (지하1층),35.8070313,128.5366806
연인노래연습장,대구광역시 달서구 상인동 1443-5번지 (1층),35.8142645,128.5352652
부킹노래연습장,대구광역시 달서구 성당동 829-16번지 (지하1층),35.8373844,128.5531731
뉴로또노래연습장,대구광역시 달서구 이곡동 1227-3번지 (지하1층),35.857122,128.5083763
포피스노래연습장,대구광역시 달서구 호산동 718-11번지 (2층),35.8413721,128.490654
유동전노래연습장,대구광역시 달서구 신당동 1721-11번지 지하 1층,35.8558076,128.4939836
쟁반노래연습장,대구광역시 달서구 성당동 277-13번지 (2층),35.8384443,128.5529967
토마토노래연습장,대구광역시 달서구 이곡동 1222번지 (4층),35.8533129,128.5054247
원투 노래연습장,대구광역시 달서구 상인동 1571-5번지 (지하1층),35.8108539,128.5470602
타운노래연습장,대구광역시 달서구 용산동 931-7번지 (지하1층),35.8578004,128.5291261
007(공공칠)노래연습장,대구광역시 달서구 상인동 1332-292번지 (지하1층),35.8087985,128.547731
화음노래연습장,대구광역시 달서구 상인동 1458-4번지 (지하1층),35.8114439,128.535731
월드컵노래연습장,대구광역시 달서구 장기동 173-18번지 (2층),35.8495804,128.5156304
보배노래연습장,대구광역시 달서구 진천동 659-4번지 (지하1층),35.8131852,128.5203713
봉봉노래연습장,대구광역시 달서구 죽전동 211-23번지 2층,35.8548402,128.5401523
뉴그린노래연습장,대구광역시 달서구 송현동 144-2번지 (지하1층),35.8335497,128.5532826
꿈노래연습장,대구광역시 달서구 성당동 392-36번지 (2층),35.8389102,128.551842
한가락 노래연습장,대구광역시 달서구 용산동 577-8번지 (지하1층),35.8592609,128.5214207
멋진노래연습장,대구광역시 달서구 용산동 858-2번지 (지상2층),35.8576457,128.5317136
코아 노래연습장,대구광역시 달서구 두류동 496-9번지 (2층),35.8547752,128.5524358
팡팡노래연습장,대구광역시 달서구 파호동 82-38번지 (지하1층),35.8521754,128.4765417
타임노래연습장,대구광역시 달서구 감삼동 147-1번지 (지하1층),35.8500132,128.5402237
홍춘이노래연습장,대구광역시 달서구 진천동 245-26번지 (지하1층),35.8140937,128.5267854
썬노래연습장,대구광역시 달서구 신당동 1818-2번지 (지하1층),35.8535073,128.4931246
꿈노래연습장,대구광역시 달서구 도원동 1442-3번지 (지하1층),35.8057184,128.5351802
마이오디션,대구광역시 달서구 두류동 493-9번지 (2층),35.8554752,128.5527119
두류노래연습장,대구광역시 달서구 성당동 707-1번지 (지하1층),35.8453638,128.5454827
팡팡노래연습장,대구광역시 달서구 두류동 610-1번지 (지하1층),35.8548579,128.5528693
궁노래연습장,대구광역시 달서구 상인동 1468-3번지 (지하1층),35.8112961,128.5369538
구엉지안노래연습장,대구광역시 달서구 상인동 1438-6번지 (지상2층),35.8162871,128.5334341
까치노래연습장,대구광역시 달서구 송현동 160-2번지 (지하1층),35.8335844,128.55083
드림노래연습장,대구광역시 달서구 송현동 1949-33번지 (지하1층),35.8218183,128.5489028
영상노래연습장,대구광역시 달서구 두류동 1218-9번지 (지하1층),35.8612481,128.5719648
팡팡노래연습장,대구광역시 달서구 송현동 1042-2번지 (지하1층),35.837002,128.5567357
하트노래연습장,대구광역시 달서구 두류동 489-7번지 (지하1층),35.8559736,128.5544647
이차 노래연습장,대구광역시 달서구 상인동 1438-7번지 (지하1층),35.8161784,128.5335484
톡톡노래연습장,대구광역시 달서구 두류동 490-36번지 (지하1층),35.8559105,128.5536992
청룡노래연습장,대구광역시 달서구 성당동 202-30번지 (2층),35.8393233,128.5566523
별노래연습장,대구광역시 달서구 본리동 1209-3번지 (2층),35.8387903,128.53041
왕동전노래연습장,대구광역시 달서구 신당동 1790-4번지 (지하1층),35.8554068,128.4930157
왔다노래연습장,대구광역시 달서구 감삼동 139-27번지 (지하1층),35.850611,128.5409684
두바이노래연습장,대구광역시 달서구 유천동 300-31번지 (2층),35.8147357,128.5098068
패밀리노래연습장,대구광역시 달서구 본리동 1208-3번지 (2층),35.8394882,128.530366
진노래연습장,대구광역시 달서구 송현동 1033-17번지 (3층),35.8363159,128.555996
이브노래연습장,대구광역시 달서구 상인동 1572-12번지 (지하1층),35.8103633,128.5469296
길궁노래연습장,대구광역시 달서구 감삼동 206-83번지 (지하1층),35.8456453,128.5442325
올레 노래연습장,대구광역시 달서구 도원동 1433-7번지 (2층),35.8075552,128.5347986
야인시대노래연습장,대구광역시 달서구 호산동 364-9번지 (지상2층),35.8508613,128.4853131
나이스노래연습장,대구광역시 달서구 이곡동 416-2번지 (지하1층),35.8568051,128.508733
히딩크노래연습장,대구광역시 달서구 본리동 1217-3번지 (2층),35.8380135,128.530386
황제노래연습장,대구광역시 달서구 용산동 855-22번지 (지하1층),35.8585573,128.5324372
영광노래연습장,대구광역시 달서구 진천동 482-29번지 (지하1층),35.8107869,128.5257179
그린노래연습장,대구광역시 달서구 송현동 158-5번지 (지하1층),35.8336243,128.5515564
끼끼노래연습장,대구광역시 달서구 신당동 1786-13번지 (지하1층),35.8557127,128.4981869
꿀,대구광역시 달서구 두류동 490-3번지 (지하1층),35.8558171,128.5536144
팝노래연습장,대구광역시 달서구 도원동 1433-5번지 (지하1층),35.8075298,128.5350386
아시아노래연습장,대구광역시 달서구 이곡동 1000-77번지,35.8495,128.5086963
순금노래연습장,대구광역시 달서구 월성동 1533-1번지 (2층),35.8228465,128.520369
따봉노래연습장,"대구광역시 달서구 이곡동 1213-4번지 (203호, 2층) ",35.8529673,128.5044427
이브노래연습장,대구광역시 달서구 이곡동 1242-8번지 (지하1층),35.8555515,128.5082699
M(엠)노래연습장,대구광역시 달서구 송현동 1036-8번지 (지하1층),35.8366183,128.5555243
O.K(오케이)노래연습장,"대구광역시 달서구 이곡동 1270번지 , 지하 1층 ",35.8515239,128.5000096
에쿠스노래연습장,대구광역시 달서구 상인동 1332-138번지 (지상1층),35.8086825,128.545889
텐텐동전노래연습장,대구광역시 달서구 용산동 935번지,35.8569029,128.5296991
엠투(M2)노래연습장,대구광역시 달서구 본리동 1208-1번지,35.8398206,128.5304014
코코동전노래연습장,대구광역시 달서구 상인동 1552-4번지,35.8129132,128.5461304
